MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,TargetPrice,BedroomsPerRoom,dist_sf,dist_la,dist_sj,dist_sd,dist_coastline,RoomsPerHousehold,Cluster
1.6552,32.0,4.865853658536586,1.275609756097561,1069.0,2.607317073170732,33.24,-115.51,0.433,0.2621553884711779,803.362100674755,269.1088142659434,736.6735228251957,164.92659329381806,164.92659329381806,4.865853658536586,3
2.4511,37.0,4.992957746478873,1.3169014084507042,390.0,2.7464788732394365,33.2,-115.6,0.725,0.2637517630465444,799.9425353417845,262.87250090166305,733.131770766138,155.5256571437574,155.5256571437574,4.992957746478873,3
2.9,27.0,7.409836065573771,1.6885245901639343,258.0,4.229508196721311,33.09,-115.73,0.875,0.2278761061946902,799.0558727546236,256.6204232300888,732.0323204901548,140.17324079322626,140.17324079322626,7.409836065573771,0
2.0463,17.0,4.649769585253456,1.064516129032258,745.0,3.4331797235023043,33.04,-115.62,0.612,0.2289395441030723,810.3814266646242,268.2779259449,743.3896131596796,148.63416317766738,148.63416317766738,4.649769585253456,3
2.2969,20.0,4.873913043478261,1.0608695652173914,766.0,3.3304347826086955,33.04,-115.62,0.62,0.2176628010704728,810.3814266646242,268.2779259449,743.3896131596796,148.63416317766738,148.63416317766738,4.873913043478261,3
3.3472,31.0,5.607142857142857,1.0892857142857142,152.0,2.7142857142857144,33.04,-115.6,0.917,0.1942675159235668,811.7637264617466,269.96586089629903,744.7864169605422,150.4508058873505,150.4508058873505,5.607142857142857,0
3.4038,29.0,5.881443298969073,1.134020618556701,684.0,3.525773195876289,32.99,-115.41,1.078,0.1928133216476774,828.6647710080402,288.3952841130113,761.7791585779613,166.71371088226903,166.71371088226903,5.881443298969073,0
3.1979,17.0,5.461038961038961,0.948051948051948,473.0,3.071428571428572,32.96,-115.59,1.135,0.173602853745541,818.4414679813121,274.70828840168895,751.3969045872715,149.5651172872566,149.5651172872566,5.461038961038961,0
1.4583,32.0,4.681159420289855,1.107246376811594,1307.0,3.788405797101449,32.98,-115.52,0.586,0.236532507739938,821.7712667110136,279.5832036036276,754.7944640107498,156.39815261684967,156.39815261684967,4.681159420289855,3
2.2054,21.0,4.120253164556962,1.0348101265822784,1244.0,3.9367088607594938,32.98,-115.52,0.664,0.2511520737327189,821.7712667110136,279.5832036036276,754.7944640107498,156.39815261684967,156.39815261684967,4.120253164556962,3
1.7159,25.0,4.56283185840708,1.1221238938053095,2082.0,3.684955752212389,32.99,-115.53,0.622,0.2459270752521334,820.3336575195901,278.25841694229183,753.3591698952586,155.68320401725492,155.68320401725492,4.56283185840708,3
1.9088,20.0,4.422712933753943,0.9053627760252366,1104.0,3.482649842271293,32.99,-115.51,0.637,0.2047075606276747,821.7180346094021,279.94256897237096,754.7580632223626,157.5196419567953,157.5196419567953,4.422712933753943,3
1.5372,23.0,3.760309278350515,0.961340206185567,1148.0,2.9587628865979383,32.99,-115.54,0.694,0.2556545579163811,819.6420971247638,277.4171714223995,752.660397050107,154.76530499992535,154.76530499992535,3.760309278350515,3
1.9464,27.0,3.971128608923885,1.036745406824147,1121.0,2.942257217847769,32.98,-115.54,0.606,0.2610707204230006,820.3888213117414,277.90289044472706,753.3976705371879,154.55951862099985,154.55951862099985,3.971128608923885,3
4.3523,17.0,6.681102362204724,1.0551181102362204,911.0,3.5866141732283463,32.99,-115.54,0.96,0.1579257513258691,819.6420971247638,277.4171714223995,752.660397050107,154.76530499992535,154.76530499992535,6.681102362204724,0
3.2593,24.0,5.422832980972516,1.120507399577167,1447.0,3.059196617336152,32.98,-115.55,0.808,0.2066276803118908,819.6982293527794,277.06358344540325,752.6999507127639,153.64050519415676,153.64050519415676,5.422832980972516,0
3.0091,41.0,5.648837209302326,1.055813953488372,1188.0,2.7627906976744185,32.97,-115.54,0.708,0.1869081926718814,821.1363586088739,278.39217712610554,754.1358487797534,154.36142503290648,154.36142503290648,5.648837209302326,3
2.4063,35.0,4.977987421383648,1.069182389937107,933.0,2.9339622641509435,32.97,-115.53,0.707,0.2147820593809223,821.8268241303431,279.2306758274267,754.8334192981855,155.28191788852322,155.28191788852322,4.977987421383648,3
5.4349,33.0,6.294444444444444,1.0138888888888888,952.0,2.6444444444444444,32.98,-115.55,1.43,0.1610767872903795,819.6982293527794,277.06358344540325,752.6999507127639,153.64050519415676,153.64050519415676,6.294444444444444,0
3.8177,21.0,5.140142517814727,1.1401425178147269,1164.0,2.7648456057007125,32.96,-115.56,1.072,0.22181146025878,820.5061372708132,277.21253528586846,753.4823505605847,152.3281307000196,152.3281307000196,5.140142517814727,0
1.5217,34.0,4.374509803921568,1.068627450980392,1568.0,3.074509803921569,32.97,-115.53,0.603,0.2442850739578664,821.8268241303431,279.2306758274267,754.8334192981855,155.28191788852322,155.28191788852322,4.374509803921568,3
1.975,24.0,4.032418952618454,0.912718204488778,1416.0,3.5311720698254363,32.97,-115.52,0.664,0.2263450834879406,822.5177100894782,280.06974511833465,755.5314410508785,156.20259658108063,156.20259658108063,4.032418952618454,3
1.9911,10.0,5.57566765578635,1.1483679525222552,1376.0,4.083086053412463,32.97,-115.52,0.675,0.2059606173496541,822.5177100894782,280.06974511833465,755.5314410508785,156.20259658108063,156.20259658108063,5.57566765578635,0
3.6528,34.0,6.640449438202247,1.5617977528089888,327.0,3.6741573033707855,32.82,-115.32,1.0,0.2351945854483925,847.5536556480708,304.2750688785204,780.5694317624867,172.8910238697622,172.8910238697622,6.640449438202247,3
6.2558,16.0,6.140540540540541,1.0594594594594595,481.0,2.6,32.76,-115.39,1.463,0.1725352112676056,847.2493139078001,301.65848102872314,780.165889752837,166.07346553125774,166.07346553125774,6.140540540540541,0
3.3182,19.0,6.283236994219653,0.9884393063583816,649.0,3.7514450867052025,32.86,-115.4,1.138,0.1573137074517019,839.0333383667482,295.5839334089118,772.029902269907,165.7455655702582,165.7455655702582,6.283236994219653,0
2.3594,23.0,5.301818181818182,1.069090909090909,866.0,3.149090909090909,32.81,-115.37,0.743,0.2016460905349794,844.8533567364985,300.64883980906126,777.8258201187687,168.1538818571268,168.1538818571268,5.301818181818182,3
1.9375,14.0,4.888888888888889,1.0344827586206895,867.0,3.32183908045977,32.82,-115.37,0.809,0.2115987460815047,844.1022420175991,300.12876898231656,777.0835425443746,168.21712647939054,168.21712647939054,4.888888888888889,3
3.5735,30.0,4.782089552238806,0.9611940298507464,1130.0,3.373134328358209,32.82,-115.37,0.711,0.2009987515605493,844.1022420175991,300.12876898231656,777.0835425443746,168.21712647939054,168.21712647939054,4.782089552238806,0
1.9939,38.0,5.0588235294117645,1.053475935828877,1175.0,3.141711229946524,32.82,-115.38,0.658,0.208245243128964,843.4131950677769,299.30127958823647,776.387689426182,167.2824182965076,167.2824182965076,5.0588235294117645,3
1.8958,35.0,5.240663900414938,1.0871369294605808,950.0,3.941908713692946,32.81,-115.38,0.675,0.2074425969912905,844.1648421415464,299.82269205547067,777.1305504380888,167.21871520096246,167.21871520096246,5.240663900414938,3
1.7604,32.0,4.384615384615385,1.1301775147928994,623.0,3.686390532544378,32.81,-115.37,0.686,0.2577597840755735,844.8533567364985,300.64883980906126,777.8258201187687,168.1538818571268,168.1538818571268,4.384615384615385,3
3.2396,33.0,5.46,1.076,825.0,3.3,32.85,-115.57,0.623,0.1970695970695971,828.1202366553098,282.0743764781308,760.9952173539983,149.79737489383166,149.79737489383166,5.46,0
1.7411,17.0,4.223577235772358,1.0406504065040652,728.0,2.959349593495935,32.85,-115.57,0.635,0.246390760346487,828.1202366553098,282.0743764781308,760.9952173539983,149.79737489383166,149.79737489383166,4.223577235772358,3
1.9531,29.0,4.190972222222222,1.0451388888888888,804.0,2.7916666666666665,32.84,-115.57,0.611,0.2493786246893123,828.8797771501138,282.6127026732817,761.7467116818584,149.69948882268775,149.69948882268775,4.190972222222222,3
3.5282,31.0,5.26056338028169,1.017605633802817,959.0,3.376760563380281,32.83,-115.57,0.675,0.1934404283801874,829.6400990936197,283.15434602454764,762.4990730092632,149.60975840929228,149.60975840929228,5.26056338028169,0
4.875,20.0,6.483870967741935,1.1048387096774193,862.0,3.475806451612903,32.85,-115.59,0.908,0.1703980099502487,826.7562716394082,280.4373358516897,759.618623573712,147.93319996821643,147.93319996821643,6.483870967741935,0
4.1293,3.0,5.221153846153846,1.016025641025641,1005.0,3.2211538461538463,32.87,-115.6,0.832,0.194597912829957,824.5549316802686,278.5443945758263,757.4270461549183,147.22618909106072,147.22618909106072,5.221153846153846,0
3.3583,19.0,5.10377358490566,0.981132075471698,457.0,4.311320754716981,32.87,-115.49,1.028,0.1922365988909427,832.0852717807517,287.60571750179486,765.0292842032585,157.46441100998925,157.46441100998925,5.10377358490566,0
3.1667,23.0,5.225531914893617,1.0,569.0,2.421276595744681,32.8,-115.64,1.25,0.1913680781758957,827.178615485052,279.13420865006265,759.9725020990586,142.84372993442776,142.84372993442776,5.225531914893617,0
2.1792,18.0,4.559766763848397,0.9912536443148688,1161.0,3.3848396501457727,32.79,-115.69,0.552,0.217391304347826,824.5710798887214,275.683906099043,757.3292535575301,138.10594037996137,138.10594037996137,4.559766763848397,3
2.2083,44.0,8.280701754385966,1.4210526315789471,206.0,3.6140350877192975,32.8,-115.73,0.938,0.1716101694915254,821.1071313260986,271.9064492083172,753.8499343366508,134.42946205372974,134.42946205372974,8.280701754385966,0
2.0938,16.0,6.444444444444445,1.8333333333333333,123.0,2.2777777777777777,32.75,-115.72,0.875,0.2844827586206896,825.6458128239383,275.6281536020971,758.3609428684274,135.13233097897637,135.13233097897637,6.444444444444445,3
1.625,19.0,6.854545454545455,1.2545454545454546,198.0,3.6,32.75,-115.64,1.125,0.1830238726790451,831.0225070764011,281.993014824662,763.7809972828626,142.62803904015755,142.62803904015755,6.854545454545455,0
4.475,5.0,5.629370629370629,1.0,458.0,3.202797202797203,32.81,-115.58,0.963,0.177639751552795,830.483060002228,283.4345521883225,763.3202515807342,148.52013531684594,148.52013531684594,5.629370629370629,0
2.5664,34.0,5.62043795620438,1.1532846715328466,1013.0,3.697080291970803,32.82,-115.55,0.675,0.2051948051948051,831.7636285650661,285.33027947716977,764.6271672152734,151.3965421849778,151.3965421849778,5.62043795620438,3
3.6597,10.0,5.412935323383085,1.0099502487562189,533.0,2.6517412935323383,32.81,-115.58,0.875,0.1865808823529411,830.483060002228,283.4345521883225,763.3202515807342,148.52013531684594,148.52013531684594,5.412935323383085,0
1.7188,17.0,3.485981308411215,0.9953271028037384,1595.0,3.726635514018692,32.8,-115.57,0.699,0.2855227882037534,831.9257321102391,284.79898896821885,764.7613333101422,149.38964100177233,149.38964100177233,3.485981308411215,3
1.1853,16.0,3.996941896024465,1.097859327217125,961.0,2.9388379204892967,32.8,-115.57,0.726,0.2746748278500382,831.9257321102391,284.79898896821885,764.7613333101422,149.38964100177233,149.38964100177233,3.996941896024465,3
1.875,16.0,4.436647173489279,1.1578947368421053,1184.0,2.3079922027290447,32.8,-115.57,0.938,0.2609841827768014,831.9257321102391,284.79898896821885,764.7613333101422,149.38964100177233,149.38964100177233,4.436647173489279,3
2.6172,21.0,5.2719665271966525,1.0292887029288702,805.0,3.368200836820084,32.8,-115.48,0.885,0.1952380952380952,838.0604687710864,292.13395755080296,770.9521334661504,157.8074292402058,157.8074292402058,5.2719665271966525,0
2.2417,18.0,5.15015015015015,1.012012012012012,1166.0,3.5015015015015014,32.77,-115.52,0.792,0.1965014577259475,837.6140773685794,290.51877809562404,770.457079952745,153.92570429041058,153.92570429041058,5.15015015015015,0
1.735,14.0,4.599397590361446,0.9789156626506024,1453.0,4.376506024096385,32.73,-115.53,0.612,0.2128356254092992,839.9929115567251,291.96060608407566,772.7999922522907,152.91303948220505,152.91303948220505,4.599397590361446,3
2.3571,17.0,4.612403100775194,1.065891472868217,1113.0,4.313953488372093,32.73,-115.52,0.631,0.2310924369747898,840.6707736470545,292.7653776420454,773.4837145164926,153.8504044316937,153.8504044316937,4.612403100775194,3
3.4107,13.0,5.15625,1.125,822.0,12.84375,32.75,-115.5,1.425,0.2181818181818181,840.5000756713372,293.2534170718415,773.3399148784969,155.7461307913477,155.7461307913477,5.15625,0
2.1136,23.0,4.1625,0.8875,580.0,3.625,32.8,-115.55,0.61,0.2132132132132132,833.2859862710642,286.42408601049664,766.1338138133166,151.26011233647324,151.26011233647324,4.1625,3
1.2083,22.0,4.00709219858156,1.148936170212766,692.0,4.907801418439717,32.79,-115.55,0.536,0.2867256637168142,834.0483265440249,286.9758499507637,766.8884247040177,151.204050687617,151.204050687617,4.00709219858156,3
1.6607,30.0,4.043010752688172,1.043010752688172,733.0,3.940860215053764,32.79,-115.54,0.561,0.2579787234042553,834.7285620137429,287.7879973900265,767.5747704719895,152.13976829695338,152.13976829695338,4.043010752688172,3
1.275,23.0,4.541114058355437,1.0689655172413792,1370.0,3.6339522546419096,32.79,-115.54,0.604,0.2353971962616822,834.7285620137429,287.7879973900265,767.5747704719895,152.13976829695338,152.13976829695338,4.541114058355437,3
1.6351,23.0,4.9950248756218905,1.099502487562189,697.0,3.4676616915422884,32.79,-115.55,0.596,0.2201195219123506,834.0483265440249,286.9758499507637,766.8884247040177,151.204050687617,151.204050687617,4.9950248756218905,3
4.5714,33.0,5.649289099526066,1.009478672985782,1066.0,5.052132701421801,32.8,-115.57,0.686,0.1786912751677852,831.9257321102391,284.79898896821885,764.7613333101422,149.38964100177233,149.38964100177233,5.649289099526066,0
2.1979,25.0,3.735042735042735,1.0683760683760684,1193.0,3.398860398860399,32.8,-115.56,0.639,0.2860411899313501,832.6056420086641,285.61117979367225,765.4473395362626,150.32486553971754,150.32486553971754,3.735042735042735,3
1.5987,28.0,4.211586901763225,1.0478589420654911,1335.0,3.36272040302267,32.8,-115.56,0.594,0.2488038277511961,832.6056420086641,285.61117979367225,765.4473395362626,150.32486553971754,150.32486553971754,4.211586901763225,3
1.3882,15.0,3.9295302013422817,1.1006711409395973,1024.0,3.436241610738255,32.8,-115.56,0.694,0.2801024765157984,832.6056420086641,285.61117979367225,765.4473395362626,150.32486553971754,150.32486553971754,3.9295302013422817,3
1.3373,18.0,2.745920745920746,1.020979020979021,1377.0,3.2097902097902096,32.79,-115.56,0.583,0.3718166383701188,833.3685249731834,286.164419133047,766.2025464565246,150.26834999027196,150.26834999027196,2.745920745920746,3
3.2083,34.0,5.471264367816092,1.0632183908045978,1627.0,3.1168582375478926,32.78,-115.56,0.762,0.1943277310924369,834.1321790298587,286.7208774713895,766.9586079907485,150.21999927481244,150.21999927481244,5.471264367816092,0
1.1707,20.0,3.092568448500652,1.0886571056062582,2283.0,2.9765319426336374,32.79,-115.56,0.625,0.3520236087689714,833.3685249731834,286.164419133047,766.2025464565246,150.26834999027196,150.26834999027196,3.092568448500652,3
1.6667,50.0,4.711678832116788,1.010948905109489,864.0,3.153284671532847,32.79,-115.57,0.681,0.214562354763749,832.6891583708792,285.3537110577587,765.5171369931094,149.33266653124795,149.33266653124795,4.711678832116788,3
3.0603,46.0,5.353944562899787,1.044776119402985,1583.0,3.375266524520256,32.78,-115.56,0.708,0.1951413779370768,834.1321790298587,286.7208774713895,766.9586079907485,150.21999927481244,150.21999927481244,5.353944562899787,3
4.6154,35.0,6.204188481675392,1.057591623036649,615.0,3.2198952879581157,32.78,-115.56,0.862,0.170464135021097,834.1321790298587,286.7208774713895,766.9586079907485,150.21999927481244,150.21999927481244,6.204188481675392,0
5.128,25.0,6.045180722891566,0.9066265060240964,1135.0,3.4186746987951806,32.78,-115.57,0.996,0.1499750871948181,833.4533553698079,285.91165552746025,766.2737948902735,149.2839077657366,149.2839077657366,6.045180722891566,0
3.1597,29.0,6.4,1.1551020408163266,848.0,3.4612244897959186,32.78,-115.56,0.762,0.180484693877551,834.1321790298587,286.7208774713895,766.9586079907485,150.21999927481244,150.21999927481244,6.4,0
2.8025,5.0,4.947761194029851,1.1305970149253732,1767.0,3.296641791044776,32.78,-115.55,0.843,0.2285067873303167,834.8114382602059,287.5308294761111,767.6438906048161,151.15610362453015,151.15610362453015,4.947761194029851,0
5.7843,5.0,5.923990498812351,0.9833729216152018,1416.0,3.3634204275534443,32.78,-115.58,1.101,0.1659983961507618,832.7749683521475,285.1031698683349,765.5894525702508,148.3478293488032,148.3478293488032,5.923990498812351,0
6.3814,8.0,7.606271777003484,1.069686411149826,1000.0,3.484320557491289,32.79,-115.59,1.599,0.1406321575813101,831.3317343645509,283.7344879400392,764.1477294911791,147.46135267459283,147.46135267459283,7.606271777003484,0
1.6635,14.0,3.740576496674058,1.124168514412417,762.0,1.689578713968958,32.79,-115.58,0.644,0.3005334914048607,832.0102278095779,284.54373191003987,764.832197581019,148.3970006450439,148.3970006450439,3.740576496674058,3
3.6042,34.0,5.538461538461538,1.0,621.0,2.985576923076923,32.79,-115.57,0.736,0.1805555555555555,832.6891583708792,285.3537110577587,765.5171369931094,149.33266653124795,149.33266653124795,5.538461538461538,0
4.0375,29.0,6.447222222222222,1.0194444444444444,1173.0,3.2583333333333333,32.78,-115.57,0.864,0.1581214993537268,833.4533553698079,285.91165552746025,766.2737948902735,149.2839077657366,149.2839077657366,6.447222222222222,0
6.2715,20.0,6.90990990990991,1.0585585585585586,871.0,3.923423423423424,32.78,-115.57,0.972,0.1531942633637548,833.4533553698079,285.91165552746025,766.2737948902735,149.2839077657366,149.2839077657366,6.90990990990991,0
4.3021,15.0,5.101083032490974,1.0072202166064983,803.0,2.898916967509025,32.78,-115.57,0.875,0.1974522292993631,833.4533553698079,285.91165552746025,766.2737948902735,149.2839077657366,149.2839077657366,5.101083032490974,0
4.4821,15.0,6.908108108108108,1.172972972972973,653.0,3.5297297297297296,32.76,-115.56,1.403,0.1697965571205008,835.6617919341538,287.84337628003857,768.4732847784337,150.14782240765228,150.14782240765228,6.908108108108108,0
2.5769,30.0,6.317567567567568,1.195945945945946,649.0,4.385135135135135,32.69,-115.59,0.944,0.1893048128342246,839.0188827329813,289.48604707377336,771.7642437712243,147.3407543662895,147.3407543662895,6.317567567567568,0
1.899,17.0,5.50561797752809,1.0926966292134832,1691.0,4.75,32.69,-115.49,0.64,0.198469387755102,845.7693751807533,297.4626652621917,778.5707095770254,156.71535272649248,156.71535272649248,5.50561797752809,3
1.6838,19.0,4.350746268656716,0.8432835820895522,531.0,3.962686567164179,32.7,-115.4,0.958,0.1938250428816466,851.1199673719864,304.14464402570223,783.9822568782424,165.1279991001543,165.1279991001543,4.350746268656716,3
1.375,25.0,3.857142857142857,0.9518272425249168,2185.0,3.629568106312292,32.67,-115.49,0.701,0.2467700258397932,847.3051063378412,298.6201135543181,780.092226859448,156.78883368188545,156.78883368188545,3.857142857142857,3
1.4828,24.0,4.248322147651007,0.9228187919463088,1083.0,3.634228187919463,32.67,-115.49,0.731,0.2172195892575039,847.3051063378412,298.6201135543181,780.092226859448,156.78883368188545,156.78883368188545,4.248322147651007,3
2.3319,15.0,5.488745980707395,1.0707395498392285,2097.0,3.3713826366559485,32.68,-115.48,0.912,0.1950790861159929,847.2137814377254,298.8403222254113,780.0137031390376,157.6855531582303,157.6855531582303,5.488745980707395,0
1.5931,18.0,3.92965367965368,0.988095238095238,3565.0,3.858225108225109,32.68,-115.5,0.884,0.2514458826769485,845.8603834977519,297.24021403837816,778.6488710975683,155.81080078184957,155.81080078184957,3.92965367965368,3
2.1776,35.0,4.545263157894737,1.0357894736842106,1694.0,3.566315789473684,32.67,-115.5,0.755,0.2278832792959703,846.6291592824501,297.82190575915547,779.4106317038824,155.85159887642365,155.85159887642365,4.545263157894737,3
1.1311,29.0,3.8753180661577606,1.1195928753180662,1302.0,3.312977099236641,32.67,-115.49,0.847,0.288903479973736,847.3051063378412,298.6201135543181,780.092226859448,156.78883368188545,156.78883368188545,3.8753180661577606,3
2.625,11.0,4.943201376936317,1.0499139414802066,2644.0,4.550774526678141,32.68,-115.51,0.727,0.2123955431754874,845.1843366282989,296.44130165488104,777.9671581246779,154.87342950622667,154.87342950622667,4.943201376936317,0
2.0625,6.0,4.720538720538721,0.9781144781144782,2807.0,4.725589225589226,32.67,-115.52,0.677,0.2072039942938659,845.2785731945598,296.2278061282836,778.0488520458205,153.97714623828332,153.97714623828332,4.720538720538721,0
1.7292,17.0,5.087719298245614,1.649122807017544,135.0,2.3684210526315788,33.33,-116.05,0.813,0.3241379310344828,759.0761732508944,218.59419306221568,692.0500892992617,124.16736675600112,124.16736675600112,5.087719298245614,3
1.2639,16.0,7.424242424242424,1.7272727272727273,81.0,2.4545454545454546,33.19,-116.0,0.513,0.2326530612244898,773.0208879464759,229.10436445989325,705.8998841959954,120.63696118787412,120.63696118787412,7.424242424242424,3
4.0208,15.0,10.4,2.45,51.0,2.55,32.93,-115.88,0.325,0.235576923076923,800.9925984241016,252.4646287980109,733.7413708170592,122.29227327030958,122.29227327030958,10.4,0
1.4338,26.0,7.177215189873418,1.7721518987341771,329.0,2.0822784810126582,32.74,-116.0,0.439,0.2469135802469135,807.8515328927797,254.45482486384748,740.4297409222313,108.87324123544852,108.87324123544852,7.177215189873418,3
1.5417,18.0,7.666666666666667,1.5925925925925926,98.0,1.8148148148148149,32.69,-115.9,0.575,0.2077294685990338,818.3794581587014,265.3085685377376,750.9748596303021,118.28096232604057,118.28096232604057,7.666666666666667,0
2.8684,20.0,6.766101694915254,1.7457627118644068,659.0,2.233898305084746,33.41,-116.01,0.628,0.2580160320641282,755.9080604825739,218.91418577432216,688.9969054600831,132.2292660444608,132.2292660444608,6.766101694915254,3
2.0109,15.0,7.124542124542124,1.9633699633699635,515.0,1.8864468864468864,33.4,-115.99,0.543,0.2755784061696658,758.0353973994341,221.0394037727726,691.1294500340331,133.12169985494617,133.12169985494617,7.124542124542124,3
2.7,5.0,8.857142857142858,2.0476190476190474,41.0,1.9523809523809523,33.38,-115.94,0.588,0.2311827956989247,762.9870869640376,226.1678251426032,696.0996963547697,135.7783987381006,135.7783987381006,8.857142857142858,0
1.4688,8.0,10.0,1.9166666666666667,63.0,2.625,33.32,-115.98,0.538,0.1916666666666666,764.6495010605021,225.05422809675548,697.6663494999705,129.11068689179135,129.11068689179135,10.0,0
0.922,15.0,6.287671232876712,1.3013698630136987,160.0,2.191780821917808,33.36,-115.91,0.675,0.2069716775599129,766.5477087951365,229.5506579081214,699.662557332434,136.98155688954228,136.98155688954228,6.287671232876712,3
1.7857,19.0,7.806451612903226,1.6,329.0,2.1225806451612903,33.34,-115.9,0.628,0.2049586776859504,768.7164358538992,231.1964826414363,701.8173494484473,136.65364293668156,136.65364293668156,7.806451612903226,0
1.125,27.0,5.649122807017544,1.4210526315789471,112.0,1.9649122807017545,33.3,-115.96,0.544,0.2515527950310559,767.5186149220663,227.61101039750787,700.5303585191175,129.5991426540402,129.5991426540402,5.649122807017544,3
1.8958,12.0,5.823529411764706,1.4705882352941178,37.0,2.176470588235294,33.28,-115.95,0.538,0.2525252525252525,769.6980668690087,229.3159630453814,702.6972373229052,129.33253373184894,129.33253373184894,5.823529411764706,3
5.3374,2.0,6.0,1.125,30.0,1.875,33.26,-115.8,0.475,0.1875,781.5726002337485,243.09280463016984,714.6668080150181,140.81021784323,140.81021784323,6.0,0
0.8964,24.0,5.726618705035971,1.7482014388489209,227.0,1.6330935251798562,33.43,-114.73,0.592,0.3052763819095477,846.7836268005422,332.8085077021495,781.1535051911168,240.4251696684545,240.4251696684545,5.726618705035971,3
3.1607,18.0,9.31496062992126,2.858267716535433,374.0,2.94488188976378,33.07,-114.98,0.575,0.3068469991546914,853.2798010647589,322.0238389350736,786.8452987373396,207.82081501930864,207.82081501930864,9.31496062992126,3
1.7727,19.0,4.431952662721893,1.4082840236686391,476.0,2.8165680473372783,33.36,-115.73,0.5,0.3177570093457944,779.1537522672133,245.33814038927963,712.4202235781505,151.58044061288572,151.58044061288572,4.431952662721893,3
1.2132,23.0,8.714285714285714,2.4615384615384617,338.0,1.8571428571428568,33.35,-115.73,0.3,0.2824716267339218,779.8794944564551,245.70020108794336,713.1338622581184,151.06749155588605,151.06749155588605,8.714285714285714,3
0.8571,21.0,1.6296296296296295,1.2222222222222223,64.0,2.3703703703703702,32.79,-114.65,0.25,0.7500000000000001,896.8848593926994,362.3421377855241,830.3882253151802,235.46112339351237,235.46112339351237,1.6296296296296295,3
1.275,19.0,4.226973684210527,1.3486842105263157,1431.0,2.3536184210526314,32.8,-114.55,0.561,0.3190661478599221,903.3416530572592,370.5011451119685,836.9427037378753,244.85236494084236,244.85236494084236,4.226973684210527,3
0.8585,15.0,4.826666666666667,1.26,949.0,3.1633333333333336,32.76,-114.63,0.45,0.261049723756906,900.4655069426318,365.4029407547742,833.9500064261889,237.28167077124996,237.28167077124996,4.826666666666667,3
1.2049,17.0,4.3375,1.20625,775.0,2.421875,32.74,-114.66,0.44,0.2780979827089337,899.7642379189765,363.7543939200616,833.2006154523422,234.4608217232233,234.4608217232233,4.3375,3
2.1212,16.0,5.330532212885154,1.112044817927171,1501.0,2.1022408963585435,37.35,-118.18,1.083,0.2086179716237519,377.4816276303718,365.9480645043308,328.39291173128896,522.4637200253168,341.0392092549288,5.330532212885154,2
4.1576,19.0,5.788235294117647,0.9529411764705882,1225.0,2.8823529411764706,37.4,-118.43,1.415,0.1646341463414634,354.7729675617548,371.83386707595577,306.217257258656,532.4027571093,320.89434141290894,5.788235294117647,2
3.2132,19.0,6.7218045112781954,1.2982456140350878,1134.0,2.8421052631578947,37.39,-118.6,1.66,0.1931394481730052,340.0296354947189,371.7415594744915,291.16040381802003,534.909258931114,306.0828200072828,6.7218045112781954,2
3.0817,20.0,5.437037037037037,1.048148148148148,721.0,2.6703703703703705,37.25,-118.45,1.188,0.1927792915531335,355.71125605275046,355.2955541425363,304.829083923526,516.6028222949543,315.25623880224856,5.437037037037037,2
4.337,26.0,5.994263862332696,1.001912045889101,1385.0,2.6481835564053537,37.37,-118.45,1.397,0.1671451355661881,353.4965869342361,368.595089396504,304.4502221205435,529.5597866278549,318.3329422473641,5.994263862332696,2
4.375,21.0,6.35,1.071153846153846,1413.0,2.7173076923076924,37.35,-118.42,1.804,0.1686856450635978,356.45836227671674,366.25015549645127,307.1307781395773,526.7961235766903,320.3618029530755,6.35,2
1.7388,18.0,4.905376344086021,1.118279569892473,1425.0,3.064516129032258,37.36,-118.42,0.544,0.2279701885138097,356.2899111490862,367.3589040369821,307.1171441190028,527.8777519862575,320.63217730090867,4.905376344086021,2
1.9722,34.0,4.28695652173913,1.0765217391304347,1172.0,2.0382608695652173,37.36,-118.4,1.161,0.2511156186612576,358.04167141960744,367.2848009923485,308.888850830829,527.4841892535127,322.3502137061297,4.28695652173913,2
1.8325,25.0,4.279220779220779,1.07012987012987,1477.0,1.9181818181818184,37.37,-118.39,1.058,0.2500758725341426,358.75338869130724,368.3601819462273,309.764807596174,528.3726888646181,323.48094457417574,4.279220779220779,2
2.3261,38.0,4.578282828282828,1.0353535353535352,902.0,2.2777777777777777,37.36,-118.39,0.984,0.2261445118587975,358.91760425562467,367.2510865085985,309.7747031228865,527.2896628239565,323.2094836535524,4.578282828282828,2
2.75,22.0,5.471698113207547,1.0581761006289307,1541.0,2.422955974842768,37.17,-118.3,0.945,0.1933908045977011,370.4933045960777,345.96341385814264,318.68500683434826,504.9789716207825,326.6083122671394,5.471698113207547,2
1.7292,19.0,4.5,1.181818181818182,51.0,2.3181818181818183,36.95,-117.9,1.375,0.2626262626262626,410.6494581335487,323.01837879743107,356.7396575727772,474.5758011813869,324.39612037668485,4.5,2
2.325,35.0,6.908355795148248,1.4285714285714286,861.0,2.320754716981132,36.94,-118.31,0.806,0.2067889192352711,375.635601292276,320.4571725887471,320.7896474647542,480.2616047370754,306.4529064919612,6.908355795148248,2
